Ley3_66761_scaffold_4941	concoct.77
Ley3_66761_scaffold_4966	concoct.60
Ley3_66761_scaffold_4968	concoct.60
Ley3_66761_scaffold_5001	concoct.60
Ley3_66761_scaffold_5102	concoct.60
Ley3_66761_scaffold_5114	concoct.17
Ley3_66761_scaffold_5141	concoct.77
Ley3_66761_scaffold_5142	concoct.60
Ley3_66761_scaffold_5164	concoct.17
Ley3_66761_scaffold_5194	concoct.72
Ley3_66761_scaffold_5211	concoct.17
Ley3_66761_scaffold_5238	concoct.17
Ley3_66761_scaffold_5282	concoct.60
Ley3_66761_scaffold_5329	concoct.60
Ley3_66761_scaffold_5396	concoct.17
Ley3_66761_scaffold_5401	concoct.60
Ley3_66761_scaffold_5407	concoct.60
Ley3_66761_scaffold_5412	concoct.77
Ley3_66761_scaffold_5415	concoct.60
Ley3_66761_scaffold_5447	concoct.60
Ley3_66761_scaffold_5512	concoct.60
Ley3_66761_scaffold_5567	concoct.60
Ley3_66761_scaffold_5581	concoct.60
Ley3_66761_scaffold_5586	concoct.95
Ley3_66761_scaffold_5599	concoct.60
Ley3_66761_scaffold_5707	concoct.60
Ley3_66761_scaffold_5783	concoct.60
Ley3_66761_scaffold_5802	concoct.60
Ley3_66761_scaffold_5849	concoct.60
Ley3_66761_scaffold_5853	concoct.17
Ley3_66761_scaffold_5875	concoct.95
Ley3_66761_scaffold_5882	concoct.60
Ley3_66761_scaffold_5911	concoct.77
Ley3_66761_scaffold_5915	concoct.60
Ley3_66761_scaffold_5917	concoct.60
Ley3_66761_scaffold_5927	concoct.60
Ley3_66761_scaffold_5944	concoct.60
Ley3_66761_scaffold_6000	concoct.77
Ley3_66761_scaffold_6008	concoct.60
Ley3_66761_scaffold_6019	concoct.72
Ley3_66761_scaffold_6049	concoct.95
Ley3_66761_scaffold_6107	concoct.60
Ley3_66761_scaffold_6115	concoct.17
Ley3_66761_scaffold_6146	concoct.72
Ley3_66761_scaffold_6194	concoct.60
Ley3_66761_scaffold_6217	concoct.72
Ley3_66761_scaffold_6241	concoct.72
Ley3_66761_scaffold_6250	concoct.60
Ley3_66761_scaffold_6254	concoct.60
Ley3_66761_scaffold_6256	concoct.60
Ley3_66761_scaffold_6269	concoct.72
Ley3_66761_scaffold_6354	concoct.77
Ley3_66761_scaffold_6385	concoct.60
Ley3_66761_scaffold_6505	concoct.60
Ley3_66761_scaffold_6540	concoct.60
Ley3_66761_scaffold_6553	concoct.95
Ley3_66761_scaffold_6619	concoct.95
Ley3_66761_scaffold_6621	concoct.60
Ley3_66761_scaffold_6678	concoct.60
Ley3_66761_scaffold_6737	concoct.95
Ley3_66761_scaffold_6754	concoct.60
Ley3_66761_scaffold_6769	concoct.72
Ley3_66761_scaffold_6816	concoct.60
Ley3_66761_scaffold_6823	concoct.60
Ley3_66761_scaffold_6825	concoct.95
Ley3_66761_scaffold_6876	concoct.60
Ley3_66761_scaffold_6881	concoct.60
Ley3_66761_scaffold_6884	concoct.60
Ley3_66761_scaffold_6888	concoct.72
Ley3_66761_scaffold_6900	concoct.95
Ley3_66761_scaffold_6933	concoct.60
Ley3_66761_scaffold_6939	concoct.72
Ley3_66761_scaffold_6943	concoct.72
Ley3_66761_scaffold_6976	concoct.60
Ley3_66761_scaffold_6991	concoct.60
Ley3_66761_scaffold_7060	concoct.60
Ley3_66761_scaffold_7091	concoct.17
Ley3_66761_scaffold_7093	concoct.95
Ley3_66761_scaffold_7117	concoct.60
Ley3_66761_scaffold_7132	concoct.95
Ley3_66761_scaffold_7143	concoct.72
Ley3_66761_scaffold_7150	concoct.95
Ley3_66761_scaffold_7193	concoct.95
Ley3_66761_scaffold_7207	concoct.72
Ley3_66761_scaffold_7216	concoct.60
Ley3_66761_scaffold_7252	concoct.72
Ley3_66761_scaffold_7321	concoct.60
Ley3_66761_scaffold_7343	concoct.60
Ley3_66761_scaffold_7364	concoct.95
Ley3_66761_scaffold_7389	concoct.60
Ley3_66761_scaffold_7402	concoct.72
Ley3_66761_scaffold_7410	concoct.95
Ley3_66761_scaffold_7443	concoct.95
Ley3_66761_scaffold_7486	concoct.72
Ley3_66761_scaffold_7490	concoct.17
Ley3_66761_scaffold_7525	concoct.72
Ley3_66761_scaffold_7547	concoct.60
Ley3_66761_scaffold_7565	concoct.95
Ley3_66761_scaffold_7594	concoct.77
Ley3_66761_scaffold_7640	concoct.95
Ley3_66761_scaffold_7646	concoct.95
Ley3_66761_scaffold_7656	concoct.60
Ley3_66761_scaffold_7668	concoct.60
Ley3_66761_scaffold_7672	concoct.60
Ley3_66761_scaffold_7673	concoct.60
Ley3_66761_scaffold_7682	concoct.95
Ley3_66761_scaffold_7725	concoct.60
Ley3_66761_scaffold_7770	concoct.95
Ley3_66761_scaffold_7823	concoct.95
Ley3_66761_scaffold_7832	concoct.95
Ley3_66761_scaffold_7844	concoct.72
Ley3_66761_scaffold_7879	concoct.95
Ley3_66761_scaffold_7890	concoct.60
Ley3_66761_scaffold_7919	concoct.17
Ley3_66761_scaffold_7921	concoct.95
Ley3_66761_scaffold_7925	concoct.72
Ley3_66761_scaffold_7940	concoct.95
Ley3_66761_scaffold_7966	concoct.72
Ley3_66761_scaffold_8034	concoct.95
Ley3_66761_scaffold_8040	concoct.60
Ley3_66761_scaffold_8050	concoct.95
Ley3_66761_scaffold_8084	concoct.60
Ley3_66761_scaffold_8128	concoct.95
Ley3_66761_scaffold_8133	concoct.72
Ley3_66761_scaffold_8143	concoct.60
Ley3_66761_scaffold_8150	concoct.95
Ley3_66761_scaffold_8166	concoct.72
Ley3_66761_scaffold_8178	concoct.77
Ley3_66761_scaffold_8218	concoct.60
Ley3_66761_scaffold_8243	concoct.72
Ley3_66761_scaffold_8258	concoct.60
Ley3_66761_scaffold_8340	concoct.95
Ley3_66761_scaffold_8350	concoct.95
Ley3_66761_scaffold_8360	concoct.60
Ley3_66761_scaffold_8362	concoct.95
Ley3_66761_scaffold_8364	concoct.72
Ley3_66761_scaffold_8532	concoct.72
Ley3_66761_scaffold_8539	concoct.60
Ley3_66761_scaffold_8547	concoct.95
Ley3_66761_scaffold_8557	concoct.60
Ley3_66761_scaffold_8570	concoct.77
Ley3_66761_scaffold_8581	concoct.72
Ley3_66761_scaffold_8584	concoct.95
Ley3_66761_scaffold_8600	concoct.95
Ley3_66761_scaffold_8607	concoct.60
Ley3_66761_scaffold_8612	concoct.72
Ley3_66761_scaffold_8615	concoct.60
Ley3_66761_scaffold_8686	concoct.72
Ley3_66761_scaffold_8702	concoct.60
Ley3_66761_scaffold_8789	concoct.95
Ley3_66761_scaffold_8807	concoct.72
Ley3_66761_scaffold_8816	concoct.95
Ley3_66761_scaffold_8824	concoct.60
Ley3_66761_scaffold_8834	concoct.95
Ley3_66761_scaffold_8843	concoct.72
Ley3_66761_scaffold_8854	concoct.60
Ley3_66761_scaffold_8894	concoct.72
Ley3_66761_scaffold_8917	concoct.72
Ley3_66761_scaffold_8929	concoct.95
Ley3_66761_scaffold_8943	concoct.77
Ley3_66761_scaffold_8952	concoct.72
Ley3_66761_scaffold_8966	concoct.60
Ley3_66761_scaffold_9022	concoct.60
Ley3_66761_scaffold_9024	concoct.60
Ley3_66761_scaffold_9037	concoct.60
Ley3_66761_scaffold_9079	concoct.95
Ley3_66761_scaffold_9094	concoct.95
Ley3_66761_scaffold_9144	concoct.60
Ley3_66761_scaffold_9169	concoct.95
Ley3_66761_scaffold_9197	concoct.72
Ley3_66761_scaffold_9230	concoct.95
Ley3_66761_scaffold_9263	concoct.95
Ley3_66761_scaffold_9347	concoct.60
Ley3_66761_scaffold_9365	concoct.60
Ley3_66761_scaffold_9371	concoct.72
Ley3_66761_scaffold_9373	concoct.95
Ley3_66761_scaffold_9428	concoct.95
Ley3_66761_scaffold_9453	concoct.72
Ley3_66761_scaffold_9468	concoct.95
Ley3_66761_scaffold_9472	concoct.60
Ley3_66761_scaffold_9477	concoct.72
Ley3_66761_scaffold_9513	concoct.95
Ley3_66761_scaffold_9517	concoct.95
Ley3_66761_scaffold_9520	concoct.72
Ley3_66761_scaffold_9563	concoct.95
Ley3_66761_scaffold_9581	concoct.77
Ley3_66761_scaffold_9582	concoct.72
Ley3_66761_scaffold_9606	concoct.60
Ley3_66761_scaffold_9615	concoct.60
Ley3_66761_scaffold_9627	concoct.60
Ley3_66761_scaffold_9637	concoct.95
Ley3_66761_scaffold_9649	concoct.95
Ley3_66761_scaffold_9679	concoct.72
Ley3_66761_scaffold_9683	concoct.60
Ley3_66761_scaffold_9699	concoct.95
Ley3_66761_scaffold_9720	concoct.60
Ley3_66761_scaffold_9768	concoct.95
Ley3_66761_scaffold_9811	concoct.60
Ley3_66761_scaffold_9834	concoct.72
Ley3_66761_scaffold_9837	concoct.95
Ley3_66761_scaffold_9907	concoct.72
Ley3_66761_scaffold_9942	concoct.77
Ley3_66761_scaffold_9970	concoct.95
Ley3_66761_scaffold_10042	concoct.60
Ley3_66761_scaffold_10048	concoct.72
Ley3_66761_scaffold_10074	concoct.60
Ley3_66761_scaffold_10078	concoct.95
Ley3_66761_scaffold_10082	concoct.60
Ley3_66761_scaffold_10119	concoct.72
Ley3_66761_scaffold_10121	concoct.95
Ley3_66761_scaffold_10140	concoct.60
Ley3_66761_scaffold_10141	concoct.95
Ley3_66761_scaffold_10170	concoct.95
Ley3_66761_scaffold_10182	concoct.72
Ley3_66761_scaffold_10184	concoct.72
Ley3_66761_scaffold_10202	concoct.95
Ley3_66761_scaffold_10250	concoct.72
Ley3_66761_scaffold_10309	concoct.60
Ley3_66761_scaffold_10322	concoct.60
Ley3_66761_scaffold_10358	concoct.60
Ley3_66761_scaffold_10372	concoct.77
Ley3_66761_scaffold_10374	concoct.72
Ley3_66761_scaffold_10417	concoct.60
Ley3_66761_scaffold_10441	concoct.72
Ley3_66761_scaffold_10445	concoct.95
Ley3_66761_scaffold_10457	concoct.95
Ley3_66761_scaffold_10469	concoct.95
Ley3_66761_scaffold_10476	concoct.17
Ley3_66761_scaffold_10486	concoct.95
Ley3_66761_scaffold_10489	concoct.95
Ley3_66761_scaffold_10502	concoct.95
Ley3_66761_scaffold_10555	concoct.72
Ley3_66761_scaffold_10627	concoct.95
Ley3_66761_scaffold_10644	concoct.60
Ley3_66761_scaffold_10661	concoct.72
Ley3_66761_scaffold_10677	concoct.72
Ley3_66761_scaffold_10680	concoct.72
Ley3_66761_scaffold_10686	concoct.60
Ley3_66761_scaffold_10725	concoct.95
Ley3_66761_scaffold_10737	concoct.95
Ley3_66761_scaffold_10778	concoct.95
Ley3_66761_scaffold_10821	concoct.72
Ley3_66761_scaffold_10834	concoct.95
Ley3_66761_scaffold_10840	concoct.72
Ley3_66761_scaffold_10854	concoct.72
Ley3_66761_scaffold_10888	concoct.72
Ley3_66761_scaffold_10906	concoct.95
Ley3_66761_scaffold_10912	concoct.72
Ley3_66761_scaffold_10925	concoct.95
Ley3_66761_scaffold_10932	concoct.95
Ley3_66761_scaffold_10933	concoct.72
Ley3_66761_scaffold_10939	concoct.95
Ley3_66761_scaffold_10950	concoct.72
Ley3_66761_scaffold_10983	concoct.95
Ley3_66761_scaffold_10995	concoct.60
Ley3_66761_scaffold_11018	concoct.72
Ley3_66761_scaffold_11038	concoct.95
Ley3_66761_scaffold_11058	concoct.60
Ley3_66761_scaffold_11094	concoct.77
Ley3_66761_scaffold_11130	concoct.60
Ley3_66761_scaffold_11152	concoct.72
Ley3_66761_scaffold_11153	concoct.95
Ley3_66761_scaffold_11162	concoct.72
Ley3_66761_scaffold_11163	concoct.60
Ley3_66761_scaffold_11172	concoct.60
Ley3_66761_scaffold_11202	concoct.60
Ley3_66761_scaffold_11209	concoct.72
Ley3_66761_scaffold_11229	concoct.72
Ley3_66761_scaffold_11260	concoct.60
Ley3_66761_scaffold_11266	concoct.60
Ley3_66761_scaffold_11279	concoct.72
Ley3_66761_scaffold_11287	concoct.60
Ley3_66761_scaffold_11317	concoct.72
Ley3_66761_scaffold_11336	concoct.95
Ley3_66761_scaffold_11359	concoct.72
Ley3_66761_scaffold_11376	concoct.72
Ley3_66761_scaffold_11403	concoct.72
Ley3_66761_scaffold_11407	concoct.72
Ley3_66761_scaffold_11412	concoct.72
Ley3_66761_scaffold_11434	concoct.72
Ley3_66761_scaffold_11441	concoct.72
Ley3_66761_scaffold_11449	concoct.95
Ley3_66761_scaffold_11461	concoct.60
Ley3_66761_scaffold_11488	concoct.60
Ley3_66761_scaffold_11492	concoct.72
Ley3_66761_scaffold_11493	concoct.95
Ley3_66761_scaffold_11536	concoct.95
Ley3_66761_scaffold_11555	concoct.72
Ley3_66761_scaffold_11556	concoct.60
Ley3_66761_scaffold_11563	concoct.95
Ley3_66761_scaffold_11587	concoct.72
Ley3_66761_scaffold_11595	concoct.72
Ley3_66761_scaffold_11604	concoct.72
Ley3_66761_scaffold_11611	concoct.95
Ley3_66761_scaffold_11628	concoct.95
Ley3_66761_scaffold_11643	concoct.95
Ley3_66761_scaffold_11646	concoct.60
Ley3_66761_scaffold_11700	concoct.60
Ley3_66761_scaffold_11714	concoct.95
Ley3_66761_scaffold_11725	concoct.95
Ley3_66761_scaffold_11735	concoct.17
Ley3_66761_scaffold_11804	concoct.95
Ley3_66761_scaffold_11893	concoct.95
Ley3_66761_scaffold_11911	concoct.95
Ley3_66761_scaffold_11915	concoct.95
Ley3_66761_scaffold_11971	concoct.72
Ley3_66761_scaffold_11973	concoct.72
Ley3_66761_scaffold_11975	concoct.60
Ley3_66761_scaffold_12001	concoct.72
Ley3_66761_scaffold_12023	concoct.95
Ley3_66761_scaffold_12046	concoct.95
Ley3_66761_scaffold_12116	concoct.72
Ley3_66761_scaffold_12159	concoct.95
Ley3_66761_scaffold_12160	concoct.95
Ley3_66761_scaffold_12194	concoct.95
Ley3_66761_scaffold_12237	concoct.95
Ley3_66761_scaffold_12247	concoct.72
Ley3_66761_scaffold_12251	concoct.95
Ley3_66761_scaffold_12264	concoct.95
Ley3_66761_scaffold_12286	concoct.72
Ley3_66761_scaffold_12291	concoct.72
Ley3_66761_scaffold_12304	concoct.72
Ley3_66761_scaffold_12333	concoct.95
Ley3_66761_scaffold_12338	concoct.72
Ley3_66761_scaffold_12349	concoct.95
Ley3_66761_scaffold_12373	concoct.72
Ley3_66761_scaffold_12421	concoct.95
Ley3_66761_scaffold_12436	concoct.95
Ley3_66761_scaffold_12455	concoct.72
Ley3_66761_scaffold_12471	concoct.95
Ley3_66761_scaffold_12550	concoct.72
Ley3_66761_scaffold_12552	concoct.72
Ley3_66761_scaffold_12556	concoct.72
Ley3_66761_scaffold_12565	concoct.60
Ley3_66761_scaffold_12634	concoct.72
Ley3_66761_scaffold_12650	concoct.72
Ley3_66761_scaffold_12683	concoct.72
Ley3_66761_scaffold_12688	concoct.60
Ley3_66761_scaffold_12704	concoct.60
Ley3_66761_scaffold_12714	concoct.72
Ley3_66761_scaffold_12752	concoct.95
Ley3_66761_scaffold_12773	concoct.95
Ley3_66761_scaffold_12784	concoct.72
Ley3_66761_scaffold_12799	concoct.60
Ley3_66761_scaffold_12815	concoct.72
Ley3_66761_scaffold_12853	concoct.72
Ley3_66761_scaffold_12874	concoct.72
Ley3_66761_scaffold_12912	concoct.95
Ley3_66761_scaffold_12917	concoct.72
Ley3_66761_scaffold_12920	concoct.95
Ley3_66761_scaffold_12992	concoct.95
Ley3_66761_scaffold_12998	concoct.60
Ley3_66761_scaffold_13005	concoct.72
Ley3_66761_scaffold_13009	concoct.95
Ley3_66761_scaffold_13013	concoct.72
Ley3_66761_scaffold_13027	concoct.60
Ley3_66761_scaffold_13033	concoct.72
Ley3_66761_scaffold_13056	concoct.72
Ley3_66761_scaffold_13064	concoct.72
Ley3_66761_scaffold_13078	concoct.60
Ley3_66761_scaffold_13086	concoct.60
Ley3_66761_scaffold_13134	concoct.72
Ley3_66761_scaffold_13147	concoct.72
Ley3_66761_scaffold_13166	concoct.95
Ley3_66761_scaffold_13184	concoct.95
Ley3_66761_scaffold_13203	concoct.72
Ley3_66761_scaffold_13212	concoct.72
Ley3_66761_scaffold_13221	concoct.72
Ley3_66761_scaffold_13281	concoct.72
Ley3_66761_scaffold_13329	concoct.95
Ley3_66761_scaffold_13373	concoct.72
Ley3_66761_scaffold_13447	concoct.72
Ley3_66761_scaffold_13464	concoct.95
Ley3_66761_scaffold_13471	concoct.95
Ley3_66761_scaffold_13549	concoct.95
Ley3_66761_scaffold_13587	concoct.95
Ley3_66761_scaffold_13589	concoct.72
Ley3_66761_scaffold_13643	concoct.72
Ley3_66761_scaffold_13679	concoct.95
Ley3_66761_scaffold_13695	concoct.95
Ley3_66761_scaffold_13696	concoct.72
Ley3_66761_scaffold_13702	concoct.95
Ley3_66761_scaffold_13730	concoct.72
Ley3_66761_scaffold_13741	concoct.72
Ley3_66761_scaffold_13742	concoct.72
Ley3_66761_scaffold_13820	concoct.72
Ley3_66761_scaffold_13841	concoct.72
Ley3_66761_scaffold_13844	concoct.72
Ley3_66761_scaffold_13866	concoct.95
Ley3_66761_scaffold_13901	concoct.72
Ley3_66761_scaffold_13911	concoct.72
Ley3_66761_scaffold_13925	concoct.72
Ley3_66761_scaffold_13950	concoct.72
Ley3_66761_scaffold_13968	concoct.60
Ley3_66761_scaffold_13980	concoct.72
Ley3_66761_scaffold_13987	concoct.60
Ley3_66761_scaffold_14009	concoct.72
Ley3_66761_scaffold_14012	concoct.72
Ley3_66761_scaffold_14019	concoct.72
Ley3_66761_scaffold_14027	concoct.72
Ley3_66761_scaffold_14030	concoct.77
Ley3_66761_scaffold_14045	concoct.72
Ley3_66761_scaffold_14053	concoct.72
Ley3_66761_scaffold_14094	concoct.95
Ley3_66761_scaffold_14096	concoct.72
Ley3_66761_scaffold_14194	concoct.72
Ley3_66761_scaffold_14246	concoct.72
Ley3_66761_scaffold_14261	concoct.72
Ley3_66761_scaffold_14298	concoct.95
Ley3_66761_scaffold_14363	concoct.60
Ley3_66761_scaffold_14368	concoct.72
Ley3_66761_scaffold_14404	concoct.60
Ley3_66761_scaffold_14415	concoct.72
Ley3_66761_scaffold_14420	concoct.72
Ley3_66761_scaffold_14454	concoct.72
Ley3_66761_scaffold_14575	concoct.72
Ley3_66761_scaffold_14592	concoct.72
Ley3_66761_scaffold_14596	concoct.72
Ley3_66761_scaffold_14634	concoct.72
Ley3_66761_scaffold_14645	concoct.72
Ley3_66761_scaffold_14659	concoct.60
Ley3_66761_scaffold_14744	concoct.72
Ley3_66761_scaffold_14747	concoct.72
Ley3_66761_scaffold_14750	concoct.95
Ley3_66761_scaffold_14758	concoct.72
Ley3_66761_scaffold_14765	concoct.95
Ley3_66761_scaffold_14780	concoct.60
Ley3_66761_scaffold_14805	concoct.72
Ley3_66761_scaffold_14818	concoct.72
Ley3_66761_scaffold_14829	concoct.95
Ley3_66761_scaffold_14843	concoct.95
Ley3_66761_scaffold_14875	concoct.95
Ley3_66761_scaffold_14958	concoct.72
Ley3_66761_scaffold_14962	concoct.72
Ley3_66761_scaffold_14994	concoct.17
Ley3_66761_scaffold_15018	concoct.95
Ley3_66761_scaffold_15094	concoct.60
Ley3_66761_scaffold_15135	concoct.72
Ley3_66761_scaffold_15144	concoct.60
Ley3_66761_scaffold_15181	concoct.95
Ley3_66761_scaffold_15187	concoct.72
Ley3_66761_scaffold_15188	concoct.72
Ley3_66761_scaffold_15191	concoct.72
Ley3_66761_scaffold_15228	concoct.72
Ley3_66761_scaffold_15270	concoct.72
Ley3_66761_scaffold_15275	concoct.95
Ley3_66761_scaffold_15279	concoct.95
Ley3_66761_scaffold_15291	concoct.60
Ley3_66761_scaffold_15323	concoct.60
Ley3_66761_scaffold_15324	concoct.72
Ley3_66761_scaffold_15353	concoct.72
Ley3_66761_scaffold_15368	concoct.72
Ley3_66761_scaffold_15409	concoct.72
Ley3_66761_scaffold_15464	concoct.95
Ley3_66761_scaffold_15468	concoct.72
Ley3_66761_scaffold_15469	concoct.72
Ley3_66761_scaffold_15489	concoct.72
Ley3_66761_scaffold_15492	concoct.72
Ley3_66761_scaffold_15511	concoct.72
Ley3_66761_scaffold_15525	concoct.60
Ley3_66761_scaffold_15540	concoct.72
Ley3_66761_scaffold_15541	concoct.72
Ley3_66761_scaffold_15575	concoct.95
Ley3_66761_scaffold_15585	concoct.72
Ley3_66761_scaffold_15606	concoct.72
Ley3_66761_scaffold_15611	concoct.72
Ley3_66761_scaffold_15651	concoct.72
Ley3_66761_scaffold_15718	concoct.72
Ley3_66761_scaffold_15735	concoct.95
Ley3_66761_scaffold_15748	concoct.72
Ley3_66761_scaffold_15751	concoct.60
Ley3_66761_scaffold_15757	concoct.72
Ley3_66761_scaffold_15777	concoct.72
Ley3_66761_scaffold_15803	concoct.72
Ley3_66761_scaffold_15843	concoct.72
Ley3_66761_scaffold_15895	concoct.72
Ley3_66761_scaffold_15908	concoct.72
Ley3_66761_scaffold_15958	concoct.95
Ley3_66761_scaffold_15965	concoct.72
Ley3_66761_scaffold_15968	concoct.60
Ley3_66761_scaffold_15981	concoct.72
Ley3_66761_scaffold_16013	concoct.60
Ley3_66761_scaffold_16052	concoct.77
Ley3_66761_scaffold_16227	concoct.72
Ley3_66761_scaffold_16241	concoct.60
Ley3_66761_scaffold_16253	concoct.72
Ley3_66761_scaffold_16279	concoct.95
Ley3_66761_scaffold_16281	concoct.60
Ley3_66761_scaffold_16297	concoct.95
Ley3_66761_scaffold_16331	concoct.72
Ley3_66761_scaffold_16358	concoct.72
Ley3_66761_scaffold_16405	concoct.72
Ley3_66761_scaffold_16436	concoct.72
Ley3_66761_scaffold_16442	concoct.95
Ley3_66761_scaffold_16494	concoct.72
Ley3_66761_scaffold_16511	concoct.60
Ley3_66761_scaffold_16517	concoct.72
Ley3_66761_scaffold_16529	concoct.72
Ley3_66761_scaffold_16540	concoct.95
Ley3_66761_scaffold_16541	concoct.72
Ley3_66761_scaffold_16563	concoct.95
Ley3_66761_scaffold_16606	concoct.17
Ley3_66761_scaffold_16620	concoct.72
Ley3_66761_scaffold_16623	concoct.72
Ley3_66761_scaffold_16664	concoct.72
Ley3_66761_scaffold_16687	concoct.72
Ley3_66761_scaffold_16767	concoct.72
Ley3_66761_scaffold_16923	concoct.95
Ley3_66761_scaffold_16952	concoct.95
Ley3_66761_scaffold_16957	concoct.60
Ley3_66761_scaffold_17042	concoct.72
Ley3_66761_scaffold_17061	concoct.72
Ley3_66761_scaffold_17087	concoct.72
Ley3_66761_scaffold_17092	concoct.72
Ley3_66761_scaffold_17109	concoct.17
Ley3_66761_scaffold_17150	concoct.72
Ley3_66761_scaffold_17162	concoct.72
Ley3_66761_scaffold_17269	concoct.95
Ley3_66761_scaffold_17280	concoct.72
Ley3_66761_scaffold_17298	concoct.60
Ley3_66761_scaffold_17302	concoct.72
Ley3_66761_scaffold_17391	concoct.72
Ley3_66761_scaffold_17392	concoct.72
Ley3_66761_scaffold_17533	concoct.95
Ley3_66761_scaffold_17549	concoct.72
Ley3_66761_scaffold_17581	concoct.95
Ley3_66761_scaffold_17633	concoct.72
Ley3_66761_scaffold_17666	concoct.95
Ley3_66761_scaffold_17673	concoct.72
Ley3_66761_scaffold_17684	concoct.72
Ley3_66761_scaffold_17742	concoct.95
Ley3_66761_scaffold_17783	concoct.60
Ley3_66761_scaffold_17821	concoct.72
Ley3_66761_scaffold_17842	concoct.72
Ley3_66761_scaffold_17883	concoct.72
